transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address
tx_000231,2026-05-29T20:20:23.498380,card_033,138.95415761101862,Amazon.ca,travel,in_person,CA,CA,,
tx_000232,2026-05-08T23:20:23.498380,card_023,14.399977435614838,Amazon.ca,subscription,atm,CA,CA,,142.23.44.2
tx_000233,2026-05-21T05:20:23.498380,card_038,118.2734610936603,Walmart,subscription,online,CA,CA,DEV-NORM-6,142.23.44.12
tx_000234,2026-05-08T06:20:23.498380,card_048,95.85234270266876,Uber,electronics,online,CA,CA,,
tx_000235,2026-05-04T14:20:23.498380,card_043,28.220755753486404,Amazon.ca,online_retail,online,CA,CA,DEV-NORM-5,
tx_000236,2026-05-26T20:20:23.498380,card_048,27.808196642454437,Apple Store,gas,atm,CA,CA,,
tx_000237,2026-05-10T10:20:23.498380,card_036,85.60468969706189,QuickPay Online,subscription,online,CA,CA,DEV-NORM-4,
tx_000238,2026-05-08T09:20:23.498380,card_029,16.86519526945328,Netflix,entertainment,online,CA,CA,DEV-NORM-1,
tx_000239,2026-05-09T20:20:23.498380,card_037,128.05881541747476,Amazon.ca,atm,online,CA,CA,DEV-NORM-2,142.23.44.32
tx_000240,2026-05-27T07:20:23.498380,card_040,126.62251312793529,Shell,utilities,online,CA,CA,,
tx_000241,2026-05-05T03:20:23.498380,card_007,13.077875057279103,Tim Hortons,gas,in_person,CA,CA,DEV-NORM-9,
tx_000242,2026-05-04T17:20:23.498380,card_047,147.1254475551361,Amazon.ca,online_retail,online,CA,CA,,142.23.44.39
tx_000243,2026-05-15T08:20:23.498380,card_019,129.34177571093358,Amazon.ca,atm,in_person,CA,CA,,142.23.44.9
tx_000244,2026-05-19T17:20:23.498380,card_039,17.920602427240503,Walmart,gift_card,online,CA,CA,,
tx_000245,2026-05-03T12:20:23.498380,card_008,115.35093731380337,Amazon.ca,entertainment,in_person,CA,CA,DEV-NORM-10,
tx_000246,2026-05-22T02:20:23.498380,card_013,95.6760911140091,Amazon.ca,grocery,atm,CA,CA,DEV-NORM-9,142.23.44.4
tx_000247,2026-05-04T04:20:23.498380,card_046,141.2629653574299,QuickPay Online,entertainment,atm,CA,CA,DEV-NORM-1,
tx_000248,2026-05-15T17:20:23.498380,card_049,77.52280696176274,Uber,travel,atm,CA,CA,DEV-NORM-3,
tx_000249,2026-05-26T04:20:23.498380,card_032,89.04933453758743,Shell,gas,online,CA,CA,,
tx_000250,2026-05-21T21:20:23.498380,card_030,91.13105411263825,Amazon.ca,atm,in_person,CA,CA,,
tx_000251,2026-05-05T06:20:23.498380,card_024,1079.0450067953143,Tim Hortons,gift_card,in_person,CA,FR,,82.10.15.22
tx_000252,2026-05-22T20:20:23.498380,card_003,4737.669455890387,Amazon.ca,grocery,online,CA,FR,,
tx_000253,2026-05-21T19:20:23.498380,card_016,135.75013534025777,Apple Store,atm,in_person,CA,CA,DEV-NORM-4,142.23.44.49
tx_000254,2026-05-05T17:20:23.498380,card_030,93.97945208152578,Apple Store,restaurant,atm,CA,CA,DEV-NORM-5,
tx_000255,2026-05-16T07:20:23.498380,card_019,33.95552578513664,Uber,subscription,in_person,CA,CA,,142.23.44.26
tx_000256,2026-05-19T08:20:23.498380,card_024,100.29049167816669,Tim Hortons,electronics,in_person,CA,CA,,142.23.44.24
tx_000257,2026-05-19T15:20:23.498380,card_034,72.85316623877878,Tim Hortons,gas,online,CA,CA,,142.23.44.37
tx_000258,2026-05-31T11:20:23.498380,card_016,86.44377226777509,Shell,gas,in_person,CA,CA,,
tx_000259,2026-05-07T17:20:23.498380,card_018,31.117314268650077,Netflix,grocery,online,CA,CA,,
tx_000260,2026-05-29T23:20:23.498380,card_041,20.270456276337885,Uber,subscription,atm,CA,CA,,142.23.44.10
tx_000261,2026-05-14T20:20:23.498380,card_002,19.470038706273275,Walmart,travel,online,CA,CA,,
tx_000262,2026-05-20T18:20:23.498380,card_017,94.33209963868363,Uber,gift_card,atm,CA,CA,DEV-NORM-4,142.23.44.35
tx_000263,2026-05-25T20:20:23.498380,card_022,60.53998806563433,QuickPay Online,restaurant,atm,CA,CA,DEV-NORM-4,
tx_000264,2026-05-21T14:20:23.498380,card_014,135.0259193375135,Walmart,electronics,online,CA,CA,DEV-NORM-10,
tx_000265,2026-05-24T14:20:23.498380,card_019,149.83987695908874,Netflix,restaurant,online,CA,CA,,142.23.44.8
tx_000266,2026-05-20T03:20:23.498380,card_013,81.94350778385888,Uber,electronics,atm,CA,CA,,
tx_000267,2026-05-26T17:20:23.498380,card_022,11.452910540000998,Amazon.ca,online_retail,atm,CA,CA,,
tx_000268,2026-05-29T14:20:23.498380,card_002,54.77225585089786,Uber,entertainment,online,CA,CA,,
tx_000269,2026-05-05T10:20:23.498380,card_043,116.58974765768751,QuickPay Online,gas,atm,CA,CA,,
tx_000270,2026-05-15T05:20:23.498380,card_013,40.49412306780475,Uber,subscription,in_person,CA,CA,DEV-NORM-6,
tx_000271,2026-05-26T13:20:23.498380,card_008,19.34584083387095,Amazon.ca,electronics,atm,CA,CA,,142.23.44.20
tx_000272,2026-05-18T14:20:23.498380,card_041,48.77048582233036,Walmart,gas,in_person,CA,CA,,
tx_000273,2026-05-03T15:20:23.498380,card_043,11.921583786453255,Shell,entertainment,in_person,CA,CA,DEV-NORM-1,
tx_000274,2026-05-06T12:20:23.498380,card_027,77.93139669529518,Tim Hortons,gift_card,in_person,CA,CA,DEV-NORM-9,142.23.44.36
tx_000275,2026-05-25T11:20:23.498380,card_018,125.7166319461704,QuickPay Online,entertainment,online,CA,CA,,142.23.44.12
tx_000276,2026-05-10T03:20:23.498380,card_040,110.98188240981578,Walmart,atm,online,CA,CA,,142.23.44.24
tx_000277,2026-05-09T16:20:23.498380,card_013,113.85206869537768,Shell,restaurant,in_person,CA,CA,,
tx_000278,2026-05-13T11:20:23.498380,card_007,127.54910013355605,Amazon.ca,entertainment,in_person,CA,CA,,
tx_000279,2026-05-11T19:20:23.498380,card_009,84.61112949375426,Amazon.ca,subscription,atm,CA,CA,,
tx_000280,2026-05-29T06:20:23.498380,card_045,12.550308230954869,Apple Store,online_retail,online,CA,CA,,
tx_000281,2026-05-13T12:20:23.498380,card_029,111.40217571292234,Amazon.ca,electronics,online,CA,CA,,
tx_000282,2026-05-10T18:20:23.498380,card_031,91.04021911375514,Amazon.ca,atm,in_person,CA,CA,,
tx_000283,2026-05-16T22:20:23.498380,card_017,82.98672183267689,Walmart,grocery,atm,CA,CA,DEV-NORM-6,142.23.44.31
tx_000284,2026-05-05T00:20:23.498380,card_016,103.0268056656868,Shell,gift_card,online,CA,CA,DEV-NORM-2,142.23.44.5
tx_000285,2026-05-12T01:20:23.498380,card_030,100.6266985911462,Walmart,entertainment,in_person,CA,CA,,
tx_000286,2026-05-29T04:20:23.498380,card_000,79.36678218923896,Uber,atm,atm,CA,CA,,
tx_000287,2026-05-07T03:20:23.498380,card_007,100.07671087968734,Apple Store,subscription,in_person,CA,CA,,
tx_000288,2026-05-28T06:20:23.498380,card_025,96.84667669461577,Walmart,gift_card,online,CA,CA,,
tx_000289,2026-05-26T03:20:23.498380,card_048,25.629043745150863,Netflix,grocery,online,CA,CA,,
tx_000290,2026-05-21T12:20:23.498380,card_001,1252.732179139362,QuickPay Online,entertainment,online,CA,FR,,
tx_000291,2026-05-30T05:20:23.498380,card_035,52.03067647645242,Amazon.ca,atm,online,CA,CA,DEV-NORM-3,
tx_000292,2026-05-29T13:20:23.498380,card_001,89.49058413278934,Uber,entertainment,online,CA,CA,,
tx_000293,2026-05-17T06:20:23.498380,card_004,113.02259733701133,Shell,electronics,atm,CA,CA,DEV-NORM-7,142.23.44.3
tx_000294,2026-05-24T19:20:23.498380,card_016,149.06217975980456,Shell,electronics,atm,CA,CA,,142.23.44.33
tx_000295,2026-05-23T09:20:23.498380,card_041,4379.200532082003,Shell,restaurant,atm,CA,FR,DEV-FRAUD,
tx_000296,2026-05-27T14:20:23.498380,card_041,39.7662126603611,QuickPay Online,electronics,online,CA,CA,,
tx_000297,2026-05-15T18:20:23.498380,card_007,147.82903558951867,Tim Hortons,subscription,online,CA,CA,,
tx_000298,2026-05-03T23:20:23.498380,card_029,85.54681830593101,Apple Store,atm,online,CA,CA,,142.23.44.48
tx_000299,2026-05-02T07:20:23.498380,card_039,115.30228557325164,Walmart,travel,atm,CA,CA,,142.23.44.45
tx_000300,2026-05-28T12:20:23.498380,card_003,148.48872600542657,Tim Hortons,entertainment,in_person,CA,CA,DEV-NORM-4,142.23.44.32
tx_000301,2026-05-30T14:20:23.498380,card_037,55.76669886466153,QuickPay Online,gas,atm,CA,CA,,
tx_000302,2026-05-09T17:20:23.498380,card_049,72.94839586561336,QuickPay Online,electronics,online,CA,CA,DEV-NORM-2,142.23.44.32
tx_000303,2026-05-18T00:20:23.498380,card_036,141.0332216430265,Tim Hortons,utilities,atm,CA,CA,DEV-NORM-10,142.23.44.44
tx_000304,2026-05-09T12:20:23.498380,card_034,28.49452780353104,Tim Hortons,gas,atm,CA,CA,,
tx_000305,2026-05-29T11:20:23.498380,card_045,11.088470662647024,Uber,utilities,online,CA,CA,,
tx_000306,2026-05-07T02:20:23.498380,card_020,80.6252859059574,Amazon.ca,subscription,online,CA,CA,,
tx_000307,2026-05-01T12:20:23.498380,card_007,119.9284181556657,Shell,grocery,atm,CA,CA,DEV-NORM-8,142.23.44.34
tx_000308,2026-05-14T13:20:23.498380,card_017,106.29358126329606,Tim Hortons,gift_card,online,CA,CA,DEV-NORM-10,
tx_000309,2026-05-18T18:20:23.498380,card_045,49.25314706897497,Netflix,gas,atm,CA,CA,DEV-NORM-9,
tx_000310,2026-05-24T20:20:23.498380,card_027,52.757662743390355,QuickPay Online,restaurant,in_person,CA,CA,,142.23.44.2
tx_000311,2026-05-12T18:20:23.498380,card_021,49.3683672444515,QuickPay Online,entertainment,atm,CA,CA,,
tx_000312,2026-05-22T02:20:23.498380,card_043,51.854303652264264,Shell,online_retail,online,CA,CA,DEV-NORM-7,
tx_000313,2026-05-30T06:20:23.498380,card_042,112.96377475641509,Uber,travel,online,CA,CA,DEV-NORM-7,
tx_000314,2026-05-22T08:20:23.498380,card_030,141.2029308843658,Shell,gas,atm,CA,CA,DEV-NORM-6,142.23.44.29
tx_000315,2026-05-10T12:20:23.498380,card_042,55.740504567724436,Tim Hortons,atm,in_person,CA,CA,DEV-NORM-10,
tx_000316,2026-05-08T03:20:23.498380,card_009,10.360316050976348,Tim Hortons,utilities,in_person,CA,CA,DEV-NORM-6,142.23.44.26
tx_000317,2026-05-27T02:20:23.498380,card_013,94.18279783529835,Apple Store,entertainment,atm,CA,CA,,
tx_000318,2026-05-25T18:20:23.498380,card_008,9.917239292910715,QuickPay Online,atm,online,CA,CA,,
tx_000319,2026-05-06T03:20:23.498380,card_033,26.292070053714337,Walmart,atm,online,CA,CA,DEV-NORM-9,142.23.44.15
tx_000320,2026-05-05T09:20:23.498380,card_014,80.5790148329033,Amazon.ca,entertainment,atm,CA,CA,DEV-NORM-7,142.23.44.18
tx_000321,2026-05-23T08:20:23.498380,card_042,45.82892353396227,Uber,electronics,online,CA,CA,,
tx_000322,2026-05-23T07:20:23.498380,card_047,87.59835001386271,QuickPay Online,restaurant,atm,CA,CA,,
tx_000323,2026-05-23T22:20:23.498380,card_024,140.63439279958214,Shell,entertainment,in_person,CA,CA,,142.23.44.24
tx_000324,2026-05-28T15:20:23.498380,card_020,107.8376470013873,Tim Hortons,restaurant,atm,CA,CA,DEV-NORM-1,142.23.44.31
tx_000325,2026-05-11T12:20:23.498380,card_007,97.3173656746493,Uber,utilities,in_person,CA,CA,DEV-NORM-1,142.23.44.17
tx_000326,2026-05-24T15:20:23.498380,card_016,79.76744050372713,Walmart,grocery,in_person,CA,CA,,
tx_000327,2026-05-03T04:20:23.498380,card_036,60.81484510142787,Shell,subscription,in_person,CA,CA,DEV-NORM-3,
tx_000328,2026-05-04T06:20:23.498380,card_015,3820.970765751978,Uber,restaurant,atm,CA,FR,DEV-FRAUD,
tx_000329,2026-05-11T23:20:23.498380,card_029,39.22126318933901,Amazon.ca,travel,online,CA,CA,DEV-NORM-2,
tx_000330,2026-05-03T21:20:23.498380,card_011,58.45074929845824,Amazon.ca,gift_card,online,CA,CA,,142.23.44.20
tx_000331,2026-05-13T05:20:23.498380,card_048,20.359518284608505,Shell,entertainment,online,CA,CA,,142.23.44.23
tx_000332,2026-05-06T01:20:23.498380,card_021,137.85642211343517,Uber,gas,atm,CA,CA,,
tx_000333,2026-05-15T02:20:23.498380,card_022,111.16122332842227,Shell,entertainment,atm,CA,CA,,
tx_000334,2026-05-11T05:20:23.498380,card_028,61.65769911855406,QuickPay Online,gift_card,in_person,CA,CA,,
tx_000335,2026-05-27T02:20:23.498380,card_002,131.02247977467954,Shell,entertainment,online,CA,CA,,
tx_000336,2026-05-28T15:20:23.498380,card_025,76.97845702543465,Walmart,gas,online,CA,CA,,
tx_000337,2026-05-05T14:20:23.498380,card_047,10.918087775989925,Tim Hortons,online_retail,in_person,CA,CA,,
tx_000338,2026-05-25T17:20:23.498380,card_017,65.41489005061861,Tim Hortons,online_retail,in_person,CA,CA,DEV-NORM-2,
tx_000339,2026-05-02T15:20:23.498380,card_030,32.52460688591422,Amazon.ca,grocery,in_person,CA,CA,,
tx_000340,2026-05-11T09:20:23.498380,card_009,63.44351049906876,Uber,gas,online,CA,CA,,
tx_000341,2026-05-01T20:20:23.498380,card_035,2329.1396327709017,Uber,entertainment,atm,CA,FR,DEV-FRAUD,82.10.15.22
tx_000342,2026-05-15T12:20:23.498380,card_018,67.81912957317448,Uber,atm,in_person,CA,CA,,
tx_000343,2026-05-10T12:20:23.498380,card_002,118.9805041288895,Shell,grocery,in_person,CA,CA,DEV-NORM-7,
tx_000344,2026-05-20T20:20:23.498380,card_007,60.637104988370034,Apple Store,restaurant,in_person,CA,CA,,142.23.44.36
tx_000345,2026-05-29T14:20:23.498380,card_014,121.34619544555416,Amazon.ca,gas,online,CA,CA,DEV-NORM-4,
tx_000346,2026-05-25T11:20:23.498380,card_025,47.37868338979908,Apple Store,online_retail,atm,CA,CA,,
tx_000347,2026-05-16T21:20:23.498380,card_049,25.109431941869996,Netflix,travel,atm,CA,CA,DEV-NORM-2,
tx_000348,2026-05-26T17:20:23.498380,card_037,144.77761994325894,Amazon.ca,electronics,in_person,CA,CA,DEV-NORM-3,
tx_000349,2026-05-06T16:20:23.498380,card_041,37.73644716433358,QuickPay Online,atm,in_person,CA,CA,,
tx_000350,2026-05-24T08:20:23.498380,card_024,28.233755686134337,Walmart,online_retail,atm,CA,CA,,
tx_000351,2026-05-13T13:20:23.498380,card_041,41.634063074619085,Walmart,gift_card,in_person,CA,CA,,
tx_000352,2026-05-09T19:20:23.498380,card_025,61.25562206701979,Walmart,online_retail,in_person,CA,CA,,
tx_000353,2026-05-03T20:20:23.498380,card_016,107.7007239149921,Tim Hortons,atm,atm,CA,CA,DEV-NORM-2,
tx_000354,2026-05-10T12:20:23.498380,card_046,7.986869370504388,Netflix,entertainment,atm,CA,CA,,142.23.44.21
tx_000355,2026-05-29T00:20:23.498380,card_014,112.49866780768785,Shell,entertainment,atm,CA,CA,,
tx_000356,2026-05-12T02:20:23.498380,card_042,77.99775945129157,QuickPay Online,atm,online,CA,CA,DEV-NORM-10,
tx_000357,2026-05-16T04:20:23.498380,card_042,4909.875007917091,Apple Store,atm,atm,CA,FR,,82.10.15.22
tx_000358,2026-05-16T22:20:23.498380,card_019,116.33743365245441,Apple Store,atm,online,CA,CA,,
tx_000359,2026-05-11T11:20:23.498380,card_024,69.86459362437327,QuickPay Online,utilities,online,CA,CA,,
tx_000360,2026-05-01T13:20:23.498380,card_005,84.05148306543882,Walmart,restaurant,atm,CA,CA,DEV-NORM-5,
tx_000361,2026-05-30T04:20:23.498380,card_003,61.2968567400156,Netflix,atm,atm,CA,CA,,
tx_000362,2026-05-23T10:20:23.498380,card_036,86.26305303243163,Amazon.ca,entertainment,online,CA,CA,,
tx_000363,2026-05-29T10:20:23.498380,card_030,5.961571104474103,Apple Store,entertainment,atm,CA,CA,,
tx_000364,2026-05-25T04:20:23.498380,card_026,120.93557651484804,Walmart,electronics,atm,CA,CA,,142.23.44.26
tx_000365,2026-05-19T01:20:23.498380,card_014,98.72024121344158,Amazon.ca,gift_card,in_person,CA,CA,DEV-NORM-7,
tx_000366,2026-05-05T20:20:23.498380,card_034,72.69606173757145,Netflix,restaurant,online,CA,CA,,
tx_000367,2026-05-05T21:20:23.498380,card_027,9.551949642812167,Tim Hortons,subscription,online,CA,CA,,
tx_000368,2026-05-11T15:20:23.498380,card_003,33.781476392989006,Uber,utilities,atm,CA,CA,,142.23.44.44
tx_000369,2026-05-21T20:20:23.498380,card_002,67.96914706722487,Amazon.ca,gift_card,atm,CA,CA,,142.23.44.44
tx_000370,2026-05-19T05:20:23.498380,card_010,3849.7426063431813,Apple Store,gas,atm,CA,FR,,
tx_000371,2026-05-17T12:20:23.498380,card_010,145.54105964616056,Uber,gift_card,in_person,CA,CA,,
tx_000372,2026-05-29T12:20:23.498380,card_023,72.445737314422,Tim Hortons,entertainment,in_person,CA,CA,,
tx_000373,2026-05-23T19:20:23.498380,card_005,84.09969006917339,Walmart,gift_card,atm,CA,CA,DEV-NORM-3,142.23.44.7
tx_000374,2026-05-25T19:20:23.498380,card_033,73.68726083351261,Tim Hortons,electronics,online,CA,CA,,142.23.44.47
tx_000375,2026-05-22T13:20:23.498380,card_042,26.91075331478839,QuickPay Online,restaurant,atm,CA,CA,DEV-NORM-7,142.23.44.5
tx_000376,2026-05-31T01:20:23.498380,card_027,72.38671925780595,Apple Store,online_retail,in_person,CA,CA,,
tx_000377,2026-05-03T15:20:23.498380,card_017,106.75938620930668,Tim Hortons,gas,in_person,CA,CA,DEV-NORM-4,
tx_000378,2026-05-04T10:20:23.498380,card_023,67.68529640648222,Tim Hortons,atm,in_person,CA,CA,,
tx_000379,2026-05-29T19:20:23.498380,card_036,82.41433006994957,Tim Hortons,subscription,atm,CA,CA,,142.23.44.40
tx_000380,2026-05-27T00:20:23.498380,card_033,70.80399382873347,Walmart,restaurant,online,CA,CA,DEV-NORM-1,142.23.44.44
tx_000381,2026-05-24T20:20:23.498380,card_015,123.6259273791086,Tim Hortons,restaurant,in_person,CA,CA,,142.23.44.4
tx_000382,2026-05-15T09:20:23.498380,card_014,18.50112998703666,Uber,grocery,in_person,CA,CA,,
tx_000383,2026-05-11T09:20:23.498380,card_039,126.37659656638026,Apple Store,gas,atm,CA,CA,,
tx_000384,2026-05-12T19:20:23.498380,card_015,109.5211077053657,Amazon.ca,travel,atm,CA,CA,,
tx_000385,2026-05-06T23:20:23.498380,card_001,55.08850934862,Netflix,subscription,in_person,CA,CA,,142.23.44.4
tx_000386,2026-05-20T18:20:23.498380,card_031,116.33676447221669,QuickPay Online,atm,in_person,CA,CA,,
tx_000387,2026-05-14T16:20:23.498380,card_016,93.64783157367577,Netflix,utilities,online,CA,CA,,
tx_000388,2026-05-22T08:20:23.498380,card_006,108.30332077557756,Shell,gift_card,atm,CA,CA,,142.23.44.37
tx_000389,2026-05-16T08:20:23.498380,card_006,63.09995401494951,Tim Hortons,travel,online,CA,CA,DEV-NORM-9,
tx_000390,2026-05-18T18:20:23.498380,card_048,24.58602500098658,Apple Store,entertainment,atm,CA,CA,,142.23.44.35
tx_000391,2026-05-18T15:20:23.498380,card_008,28.68839233070267,Apple Store,subscription,atm,CA,CA,,
tx_000392,2026-05-25T12:20:23.498380,card_009,29.53752245244354,Walmart,grocery,online,CA,CA,,
tx_000393,2026-05-23T14:20:23.498380,card_005,30.25832181140539,Apple Store,utilities,in_person,CA,CA,,
tx_000394,2026-05-21T08:20:23.498380,card_014,139.0897007255057,Shell,online_retail,in_person,CA,CA,DEV-NORM-4,142.23.44.48
tx_000395,2026-05-12T19:20:23.498380,card_019,15.188407212987185,Shell,gift_card,in_person,CA,CA,,
tx_000396,2026-05-08T12:20:23.498380,card_035,22.5429863050618,Amazon.ca,atm,in_person,CA,CA,,
tx_000397,2026-05-19T01:20:23.498380,card_015,1835.8825504172107,Tim Hortons,gas,in_person,CA,FR,,
tx_000398,2026-05-09T02:20:23.498380,card_032,132.2150494838828,QuickPay Online,grocery,atm,CA,CA,DEV-NORM-8,
tx_000399,2026-05-12T18:20:23.498380,card_021,60.26837749462337,QuickPay Online,restaurant,atm,CA,CA,DEV-NORM-9,142.23.44.13
tx_000400,2026-05-03T05:20:23.498380,card_002,101.07873546804164,Netflix,grocery,in_person,CA,CA,,
tx_000401,2026-05-13T12:20:23.498380,card_042,95.90271286079825,Walmart,utilities,in_person,CA,CA,DEV-NORM-3,
tx_000402,2026-05-31T07:20:23.498380,card_008,142.4562908505436,QuickPay Online,subscription,online,CA,CA,,
tx_000403,2026-05-29T00:20:23.498380,card_028,55.70815253580332,Netflix,restaurant,in_person,CA,CA,,
tx_000404,2026-05-20T02:20:23.498380,card_000,47.21960421837456,Apple Store,atm,atm,CA,CA,DEV-NORM-9,
tx_000405,2026-05-12T06:20:23.498380,card_048,46.453755532759395,Shell,restaurant,in_person,CA,CA,,142.23.44.18
tx_000406,2026-05-23T13:20:23.498380,card_013,88.27108569652111,Netflix,entertainment,in_person,CA,CA,DEV-NORM-4,
tx_000407,2026-05-15T13:20:23.498380,card_037,12.448055574630473,Tim Hortons,travel,online,CA,CA,,142.23.44.11
tx_000408,2026-05-29T00:20:23.498380,card_003,1394.3507255315178,Apple Store,gas,online,CA,FR,DEV-FRAUD,
tx_000409,2026-05-21T18:20:23.498380,card_003,12.700837234104188,Uber,atm,in_person,CA,CA,DEV-NORM-5,
tx_000410,2026-05-01T22:20:23.498380,card_022,126.62954992799841,Walmart,travel,atm,CA,CA,,
tx_000411,2026-05-16T05:20:23.498380,card_002,31.019964368880313,Tim Hortons,entertainment,online,CA,CA,DEV-NORM-10,142.23.44.26
tx_000412,2026-05-28T02:20:23.498380,card_036,144.09992249558843,Amazon.ca,entertainment,atm,CA,CA,,
tx_000413,2026-05-10T13:20:23.498380,card_040,134.09644129588148,Tim Hortons,entertainment,in_person,CA,CA,DEV-NORM-1,
tx_000414,2026-05-14T07:20:23.498380,card_039,91.17207923542159,Amazon.ca,utilities,online,CA,CA,,142.23.44.47
tx_000415,2026-05-15T20:20:23.498380,card_000,112.259093122595,Shell,grocery,atm,CA,CA,DEV-NORM-6,
tx_000416,2026-05-28T16:20:23.498380,card_020,11.872720088480431,Amazon.ca,gift_card,in_person,CA,CA,,
tx_000417,2026-05-16T11:20:23.498380,card_014,30.245172474991346,QuickPay Online,travel,in_person,CA,CA,,
tx_000418,2026-05-19T17:20:23.498380,card_002,9.39505004199449,Amazon.ca,atm,online,CA,CA,,
tx_000419,2026-05-18T03:20:23.498380,card_034,116.86105385699616,Tim Hortons,atm,online,CA,CA,DEV-NORM-4,
tx_000420,2026-05-17T13:20:23.498380,card_005,2977.866086799018,Netflix,gas,online,CA,FR,DEV-FRAUD,
tx_000421,2026-05-07T23:20:23.498380,card_021,119.1468436569525,Walmart,online_retail,online,CA,CA,,
tx_000422,2026-05-09T16:20:23.498380,card_045,76.64379473101417,QuickPay Online,restaurant,atm,CA,CA,,
tx_000423,2026-05-01T16:20:23.498380,card_005,97.09272601779723,Uber,grocery,online,CA,CA,,142.23.44.23
tx_000424,2026-05-11T13:20:23.498380,card_030,1556.8585796500893,Apple Store,travel,atm,CA,FR,,82.10.15.22
tx_000425,2026-05-09T13:20:23.498380,card_005,72.33988395317438,Tim Hortons,gift_card,online,CA,CA,,
tx_000426,2026-05-04T09:20:23.498380,card_030,112.75717275788875,Uber,online_retail,in_person,CA,CA,,
tx_000427,2026-05-20T01:20:23.498380,card_020,18.72488720098561,Walmart,gas,in_person,CA,CA,,
tx_000428,2026-05-19T17:20:23.498380,card_000,52.425538128596386,Apple Store,electronics,online,CA,CA,DEV-NORM-7,142.23.44.1
tx_000429,2026-05-20T05:20:23.498380,card_020,110.60855972465075,Netflix,online_retail,online,CA,CA,,
tx_000430,2026-05-24T06:20:23.498380,card_047,51.849829681639704,Amazon.ca,online_retail,online,CA,CA,,
tx_000431,2026-05-02T23:20:23.498380,card_040,94.84472275916818,Shell,subscription,in_person,CA,CA,DEV-NORM-5,142.23.44.26
tx_000432,2026-05-28T06:20:23.498380,card_042,30.637400595065735,Apple Store,entertainment,atm,CA,CA,,
tx_000433,2026-05-15T11:20:23.498380,card_029,8.118539298207278,Walmart,atm,online,CA,CA,DEV-NORM-3,142.23.44.14
tx_000434,2026-05-06T18:20:23.498380,card_009,41.1587816590146,QuickPay Online,electronics,in_person,CA,CA,,142.23.44.26
tx_000435,2026-05-09T20:20:23.498380,card_036,54.860756241170435,Apple Store,gas,atm,CA,CA,,
tx_000436,2026-05-30T08:20:23.498380,card_011,63.515185100596774,Uber,grocery,online,CA,CA,,
tx_000437,2026-05-31T11:20:23.498380,card_039,8.854604100841932,Shell,gas,online,CA,CA,,
tx_000438,2026-05-24T12:20:23.498380,card_044,46.78624200003165,Shell,gift_card,atm,CA,CA,DEV-NORM-5,142.23.44.35
tx_000439,2026-05-29T16:20:23.498380,card_013,85.57811750138839,Netflix,online_retail,in_person,CA,CA,,142.23.44.6
tx_000440,2026-05-09T10:20:23.498380,card_018,115.73280020992145,Apple Store,electronics,online,CA,CA,,
tx_000441,2026-05-07T07:20:23.498380,card_027,38.52937373677252,Uber,grocery,atm,CA,CA,,
tx_000442,2026-05-02T12:20:23.498380,card_026,124.60293882665742,Walmart,subscription,online,CA,CA,,
tx_000443,2026-05-19T00:20:23.498380,card_021,13.482709815403283,Tim Hortons,travel,atm,CA,CA,,
tx_000444,2026-05-09T18:20:23.498380,card_032,11.5229884797698,Netflix,grocery,online,CA,CA,DEV-NORM-3,
tx_000445,2026-05-29T03:20:23.498380,card_004,105.91742406663103,Shell,atm,atm,CA,CA,,
tx_000446,2026-05-21T09:20:23.498380,card_046,10.994244811815825,Netflix,subscription,online,CA,CA,,
tx_000447,2026-05-24T23:20:23.498380,card_025,143.41264007653731,Amazon.ca,atm,online,CA,CA,DEV-NORM-3,
tx_000448,2026-05-08T13:20:23.498380,card_041,50.711496068074844,Shell,restaurant,in_person,CA,CA,,
tx_000449,2026-05-22T12:20:23.498380,card_018,63.00000594422179,Uber,gas,in_person,CA,CA,DEV-NORM-10,
tx_000450,2026-05-18T04:20:23.498380,card_029,1152.1850698037538,Netflix,electronics,online,CA,FR,,
tx_000451,2026-05-20T21:20:23.498380,card_037,55.57602626677128,Amazon.ca,atm,in_person,CA,CA,,142.23.44.14
tx_000452,2026-05-12T05:20:23.498380,card_007,4201.148205365933,Shell,restaurant,online,CA,FR,,
tx_000453,2026-05-24T04:20:23.498380,card_007,60.606060086490004,Apple Store,online_retail,atm,CA,CA,,142.23.44.17
tx_000454,2026-05-16T17:20:23.498380,card_020,97.57838626523997,Walmart,subscription,atm,CA,CA,,142.23.44.38
tx_000455,2026-05-26T20:20:23.498380,card_022,109.78535188234159,Apple Store,subscription,online,CA,CA,,
tx_000456,2026-05-28T07:20:23.498380,card_032,118.98412163817667,QuickPay Online,online_retail,online,CA,CA,,142.23.44.15
tx_000457,2026-05-07T09:20:23.498380,card_020,22.770375611875238,Shell,atm,online,CA,CA,,
tx_000458,2026-05-12T23:20:23.498380,card_017,2629.2970401611483,Netflix,electronics,online,CA,FR,,
tx_000459,2026-05-13T04:20:23.498380,card_014,3399.8573751432777,QuickPay Online,entertainment,in_person,CA,FR,DEV-FRAUD,82.10.15.22
tx_000460,2026-05-08T11:20:23.498380,card_048,53.963500583295485,Amazon.ca,atm,atm,CA,CA,DEV-NORM-4,
